,Project Name,sha,Test Name,Type,Cause,File,Line,Label
794,fabric8io-zjsonpatch,d62dd71a0cf1440de73517d163a3a22afed5aedc,testMoveArrayGeneratedHasNoValue,TIME,'java/lang/System.currentTimeMillis','com/fasterxml/jackson/core/sym/CharsToNameCanonicalizer',223,12
795,fabric8io-zjsonpatch,d62dd71a0cf1440de73517d163a3a22afed5aedc,testMoveValueGeneratedHasNoValue,TIME,'java/lang/System.currentTimeMillis','com/fasterxml/jackson/core/sym/CharsToNameCanonicalizer',223,12
796,fabric8io-zjsonpatch,d62dd71a0cf1440de73517d163a3a22afed5aedc,testPatchAppliedCleanly,TIME,'java/lang/System.currentTimeMillis','com/fasterxml/jackson/core/sym/CharsToNameCanonicalizer',223,12
797,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestOnMessage,HASHCODE,'java/lang/String.hashCode','com/github/myzhan/locust4j/runtime/Runner',288,0
798,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestOnMessage,ENVIRONMENT,'java/net/InetAddress.getLocalHost','com/github/myzhan/locust4j/utils/Utils',38,1
799,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestOnMessage,RANDOM,'java/util/Random.<init>','com/github/myzhan/locust4j/utils/Utils',47,2
800,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestOnMessage,TIME,'java/lang/System.currentTimeMillis','com/github/myzhan/locust4j/utils/Utils',71,4
801,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestGetSystemEnvWithDefault,ENVIRONMENT,'java/lang/System.getenv','com/github/myzhan/locust4j/utils/Utils',89,4
802,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestGetNodeID,TIME,'java/lang/System.currentTimeMillis','com/github/myzhan/locust4j/utils/Utils',71,3
803,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestGetNodeID,RANDOM,'java/util/Random.<init>','com/github/myzhan/locust4j/utils/Utils',47,1
804,myzhan-locust4j,ee7850f348cc9058c55ab74f5af8fabf66df889a,TestGetNodeID,ENVIRONMENT,'java/net/InetAddress.getLocalHost','com/github/myzhan/locust4j/utils/Utils',38,0
805,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testSubmitAfterStopped,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngine',74,2
806,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testGetSetProcessorCount,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngine',74,2
807,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testGetSetProcessorCount,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngineTest',67,0
808,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testGetSetProcessorCount,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngineTest',68,1
809,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testStartWhenAlreadyStarted,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngine',74,2
810,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testShutdownAfterShutdown,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngine',74,2
811,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testUnexpectedQueueFailure,RESOURCE,'java/lang/Runtime.availableProcessors','com/amlinv/javasched/impl/StandardNonBlockingSchedulerEngine',74,2
812,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testWaitStepInterrupted,TIME,'java/lang/System.nanoTime','com/amlinv/javasched/process/RateLimitedSingleRepeatingStepProcess$WaitRatePeriodCompleteStep',79,6
813,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testWaitStep,TIME,'java/lang/System.nanoTime','com/amlinv/javasched/process/RateLimitedSingleRepeatingStepProcessTest',75,1
814,amlinv-javaScheduler,173058f9b4c88e8c129a5e2ace15d98b87d4c6c9,testWaitStep,TIME,'java/lang/System.nanoTime','com/amlinv/javasched/process/RateLimitedSingleRepeatingStepProcessTest',63,0
815,goldolphin-cate,1a04b8191892147d033983a580ba57aef3ded7ff,testWrap,RANDOM,'java/util/Random.<init>','net/goldolphin/cate/WrapRemoteClientTest',55,0
816,goldolphin-cate,1a04b8191892147d033983a580ba57aef3ded7ff,testWrap,HASHCODE,'java/lang/Object.hashCode','net/goldolphin/cate/partitioned/HashedPartitioner',24,3
817,goldolphin-cate,1a04b8191892147d033983a580ba57aef3ded7ff,checkThreadInfo,HASHCODE,'java/lang/Object.hashCode','net/goldolphin/cate/partitioned/HashedPartitioner',24,3
818,goldolphin-cate,1a04b8191892147d033983a580ba57aef3ded7ff,checkThreadInfo,RANDOM,'java/util/Random.<init>','net/goldolphin/cate/WrapRemoteClientTest',55,0
819,goldolphin-cate,1a04b8191892147d033983a580ba57aef3ded7ff,testScheduler,HASHCODE,'java/lang/Object.hashCode','net/goldolphin/cate/partitioned/HashedPartitioner',24,0
820,zzq0324-feature-flag,ad49b8cfa1b80a2c3482eea10ba54c673c2a8ab0,testIsInTimeSection,TIME,'java/util/Date.<init>','cn/zzq0324/feature/flag/FeatureFlagInstance',161,2
821,zzq0324-feature-flag,ad49b8cfa1b80a2c3482eea10ba54c673c2a8ab0,testIsFeatureOn,TIME,'java/util/Date.<init>','cn/zzq0324/feature/flag/FeatureFlagInstance',161,2
822,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testNormal01,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,25
823,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testNormal02,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,25
824,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testReconnection,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,25
825,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testInMultiThreading,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,25
826,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testFlushOnClose,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,25
827,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testInMultiThreading,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,26
828,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testFlushOnClose,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,26
829,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testNormal02,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,26
830,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testReconnection,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,26
831,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testNormal01,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,26
832,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testBufferingAndResending,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,31
833,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testNormal01,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,31
834,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testNormal01,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,2
835,fluent-fluent-logger-java,da14ec349bf0904da9865940b57b87563616ee04,testBufferingAndResending,NETWORK,'java/net/ServerSocket.accept','org/fluentd/logger/util/MockFluentd',128,2
836,edgar615-util,040e163d89ffc65786c94c84883e460e3ee3ba51,testRandom,RANDOM,'java/util/Random.<init>','com/github/edgar615/util/loadbalance/RandomStrategy',25,0
837,edgar615-util,040e163d89ffc65786c94c84883e460e3ee3ba51,testAdd,RANDOM,'java/util/Random.<init>','com/github/edgar615/util/collection/LinkedSkipList',54,12
838,edgar615-util,040e163d89ffc65786c94c84883e460e3ee3ba51,testAdd,RANDOM,'java/util/concurrent/ThreadLocalRandom.nextInt','com/github/edgar615/util/base/Randoms',56,15
839,edgar615-util,040e163d89ffc65786c94c84883e460e3ee3ba51,testAdd,RANDOM,'java/util/Random.<init>','com/github/edgar615/util/collection/SkipListTest',48,0
